GSR_Mean,GSR_Std,GSR_Variance,GSR_Min,GSR_Max,GSR_Range,GSR_PeakCount,GSR_ValleyCount,GSR_PeakMeanAmp,GSR_AUC,GSR_Slope,GSR_PeakTimeRatio,label,participant,video,freq0,freq1,freq2,freq3,freq4,freq5,freq6,freq7,Valence_Cat,Arousal_Cat
3.328581662788952,0.2428603220473428,0.058981136024939,2.972674598265093,3.8669173403767902,0.8942427421116967,3.0,7.0,3.615516057696002,490193.5197787204,4.483670984605212e-06,0.0407417718596581,3,102,12,0.9999999986214608,6.031660495667841e-10,3.1027157520531387e-10,5.2061815409323347e-11,2.1527422039520702e-10,1.1129941539851976e-10,3.7739742557247936e-11,4.8725990668409286e-11,0,1
3.276914903322326,0.2795109451782255,0.0781263684744249,2.862795705245817,3.956365190422944,1.0935694851771265,2.0,4.0,3.6720954864460262,460531.3781107212,-3.733022326908312e-06,0.0284618504472068,3,102,13,0.9999999966904568,1.6975696388918144e-09,1.113416592941831e-09,2.75488721325882e-10,1.2656309746001842e-11,4.713893225526374e-12,1.2532101576193944e-10,8.037708823474795e-11,0,1
7.769080200754997,0.36643156514163,0.1342720919321446,6.998993494511993,8.812889233969658,1.8138957394576651,8.0,11.0,8.31670634842724,2824410.852319887,-5.26946219465749e-07,0.0440109367177743,1,107,2,0.9999999985221346,5.704467448268731e-10,3.9869106174430746e-10,2.5419031432222712e-11,1.6938276302625426e-10,2.1280865592807524e-10,5.046807156778387e-11,5.0649720265677534e-11,1,0
8.739705780521394,0.6302134427838183,0.397168983465433,7.894335443087296,10.933568374080824,3.0392329309935286,12.0,18.0,9.57734973351017,3003820.004151356,-3.1642046356034548e-06,0.0698285418345703,2,107,3,0.9999999938036848,3.178258064846628e-09,2.0845786827277006e-09,5.158118239888535e-10,2.3696014019972763e-11,8.825512614831075e-12,2.346315481087059e-10,1.505136097966564e-10,0,0
6.178054858737502,0.1255156655904882,0.0157541823086232,5.974468560584953,6.380568369439872,0.4060998088549192,3.0,2.0,6.340815302658432,1191888.8801392408,-2.244983681334381e-06,0.0311003296634944,0,107,4,0.9999999999932304,5.070486904828822e-12,4.3884491725127544e-13,7.647259421477359e-13,4.712772228572407e-14,1.5191342358828884e-13,1.492556952464552e-13,1.471109163907038e-13,1,1
6.554705212976271,0.2932639668144112,0.0860037542317241,6.18807488586473,7.445202053620051,1.2571271677553204,1.0,6.0,7.445202053620051,2066442.8184945676,-3.0423509574266392e-06,0.0063439298107605,1,107,5,0.999999999906173,7.029514923536158e-11,6.131345246281402e-12,1.0541776902148017e-11,6.52466050569986e-13,2.1226836540418315e-12,2.0728780635411163e-12,2.0106544401695807e-12,1,0
6.596172601894412,0.3265919682312603,0.1066623137131685,6.215214597047316,7.42388610445081,1.2086715074034942,3.0,3.0,7.062833069842625,962790.6194280216,-6.539969241546895e-06,0.0411063077629262,0,107,6,0.9999999994541452,2.385357119469488e-10,1.230546079397855e-10,2.0579709110107855e-11,8.526740842306391e-11,4.417101250654898e-11,1.4964202442494302e-11,1.9282048261139885e-11,1,1
10.082692815674116,1.1326084946820292,1.282802002225892,6.225179599789277,12.164026908950245,5.938847309160968,8.0,10.0,11.000536503319273,2187522.601763932,-2.7195236343542583e-06,0.0737466525933471,3,107,7,0.9999999971808072,1.088114132254212e-09,7.605945928338222e-10,4.8487149285601905e-11,3.2306730912339815e-10,4.0599878155851037e-10,9.625667863759683e-11,9.66736953364238e-11,0,1
6.837236760926899,0.196511972488739,0.0386169553314149,6.509201081181953,7.258322008803895,0.7491209276219424,7.0,9.0,7.009680451174268,2481274.2210861985,-1.7238214809484646e-06,0.0385773765730614,1,107,8,0.9999999999431638,2.1703702813522027e-11,4.685140202973085e-12,2.7873473526086735e-12,1.3368544683865735e-11,3.8281129067442556e-12,5.772784567574746e-12,4.690630346899617e-12,1,0
7.667592676783316,0.1509836748865786,0.022796070082256,7.43760250363431,8.058043408677364,0.6204409050430533,8.0,14.0,7.955873787939054,2649513.696984114,-7.812054757326283e-07,0.0463032632224756,2,107,9,0.9999999997243952,1.0524068474036324e-10,2.2716677486296168e-11,1.3516015903600623e-11,6.483060771704361e-11,1.856190892039638e-11,2.799060135908767e-11,2.2747931111610065e-11,0,0
7.873442496618998,0.5453599011462177,0.2974174217782123,7.220004408638724,9.829205720390236,2.6092013117515105,6.0,15.0,8.891002709759679,1802097.2947331064,-6.032293906127729e-06,0.0524283042938781,2,107,10,0.9999999957857656,6.316450034168101e-10,1.654257669612254e-09,1.432533987395419e-09,1.2607569213228238e-11,2.599565260564666e-11,2.1602426422474758e-10,2.4117035595775555e-10,0,0
8.096595012246318,1.1223597224577757,1.2596913465954955,6.674186137692286,10.722968660453496,4.04878252276121,10.0,13.0,9.472683449059652,2415319.9878407684,1.1153936460058183e-05,0.0670434508605026,0,107,11,0.9999999981167266,1.1171365600473262e-09,2.359157061105496e-10,3.071617616520066e-10,3.1843002263893397e-12,8.652969718418302e-11,1.664735545582081e-11,1.1669834769916576e-10,1,1
8.458697444534643,0.5433342985703407,0.2952121600029241,7.305226748613624,9.5698788917224,2.2646521431087763,5.0,7.0,8.98513757144975,1245695.447529215,1.0556529111390912e-05,0.0679029530994302,3,107,12,0.9999999984653012,6.708044611385622e-10,3.4599855056687887e-10,5.826310530347245e-11,2.3942043230417176e-10,1.2402959291926255e-10,4.2063041647612386e-11,5.41191363387688e-11,0,1
6.321207171527961,0.3289204349678278,0.108188652539425,5.952159737132028,7.13832161807864,1.186161880946612,2.0,4.0,6.797023888293525,888370.0333394828,-6.029771851993694e-06,0.0284618504472068,3,107,13,0.9999999993118026,1.0307180988824804e-10,2.7019207082468236e-10,2.3396278429008344e-10,2.059153457704731e-12,4.245944576871573e-12,3.5282247395138807e-11,3.9384058519725386e-11,0,1
6.897674050527305,0.652293370259363,0.4254866408843184,6.045462587279035,8.360400047584317,2.3149374603052824,1.0,2.0,8.360400047584317,2507614.700420867,-6.070019702867867e-06,0.0055013670897217,1,108,2,0.9999999999185462,5.743344037666237e-11,4.220737768010058e-12,8.875183468008904e-13,6.561261139743165e-12,5.196579801472793e-12,5.3734848924343535e-12,1.7811201613914577e-12,1,0
6.7406258094814495,0.6003540883410499,0.3604250313878131,5.985599560709381,8.538873440537653,2.5532738798282724,5.0,9.0,7.582941180518691,2316738.225669421,-4.656565873337418e-06,0.0290952257644043,2,108,3,0.9999999990108668,5.866147059919427e-10,1.23908244735278e-10,1.6143077652104847e-10,1.6730257842349434e-12,4.5452225704140676e-11,8.746858359372218e-12,6.13077635128465e-11,0,0
8.030093279011814,0.6057897089626367,0.3669811714850361,7.06865895210013,9.840980756971074,2.772321804870944,4.0,10.0,9.098896525363266,1549189.8490154755,-1.0197680195807852e-05,0.0414671062179925,0,108,4,0.9999999980893012,2.812038238907138e-10,7.776613087682114e-10,6.296038649446741e-10,5.862827527380467e-12,1.5876732961274682e-11,9.424746995472e-11,1.0624308342185411e-10,1,1
8.200017632610091,0.94498421011693,0.8929951573703183,7.040238336142033,11.550129373195825,4.509891037053792,5.0,13.0,10.19375857091005,2585146.475821524,-5.181370225969597e-06,0.0317196490538028,1,108,5,0.999999995028007,2.949206744613045e-09,6.228832150917423e-10,8.109749592870781e-10,8.407491870828102e-12,2.2846177759387018e-10,4.395231205222801e-11,3.0810691765484284e-10,1,0
7.740221538518659,0.2522741523121989,0.0636422479248385,7.247344188314925,8.217738991157878,0.9703948028429528,4.0,4.0,7.881609613445009,1129778.2238852093,-5.835788387136561e-06,0.0548084103505683,0,108,6,0.9999999998997792,3.86908001607474e-11,2.7035415148211127e-11,1.7238096232251114e-12,1.1483105064128543e-11,1.443167291367745e-11,3.422193915744033e-12,3.4337719512804616e-12,1,1
7.3370243340650365,0.8066573955931278,0.6506961538650878,6.257308777459968,9.21125331568419,2.953944538224221,8.0,14.0,8.33431838436897,1591826.4047953482,1.165815878693709e-05,0.0737466525933471,3,108,7,0.999999997293374,1.3883013414850703e-09,9.105784081441711e-10,2.253134756322817e-10,1.0350632344038852e-11,3.855124969157591e-12,1.0249040144685192e-10,6.573665834515929e-11,0,1
6.336053557121728,0.6487131623007688,0.4208287669422637,5.524738393412344,7.764477427303559,2.2397390338912158,1.0,5.0,7.700998991858216,2299391.543646465,-5.98475676677069e-06,0.0055110537961516,1,108,8,0.9999999999470922,2.311450305145096e-11,1.1924822770491696e-11,1.9949035566101218e-12,8.267996195407669e-12,4.280593254847288e-12,1.4501587148335438e-12,1.8746493880780615e-12,1,0
6.945239319911888,1.4818039426470957,2.195742924444477,5.595871622778123,10.684691138075072,5.088819515296949,9.0,19.0,9.497870268925356,2399906.606674676,1.2299952144574585e-05,0.052091171125285,2,108,9,0.9999999918975808,4.1560146103564045e-09,2.725829236824779e-09,6.74462125907949e-10,3.0984528927169277e-11,1.1540451824795122e-11,3.068074023776293e-10,1.9678064199608623e-10,0,0
7.29026505803843,0.7601033545907333,0.577757109660086,6.455786470680517,9.749566164817814,3.2937796941372977,4.0,7.0,9.0634762568882,1668616.9352033683,5.156296875625782e-06,0.0349522028625854,2,108,10,0.9999999908528932,6.450009421370818e-09,4.739578026223143e-10,9.96762034030886e-11,7.367263740054653e-10,5.834590704922494e-10,6.03374336739891e-10,1.9990354589346063e-10,0,0
8.605132659635169,0.710392307539195,0.5046572306108623,7.487827642069805,10.873035868486784,3.385208226416978,9.0,15.0,9.610902731199763,2567022.924301288,-6.969971013623576e-06,0.0603391057744524,0,108,11,0.9999999965670144,1.3250883477010282e-09,9.262642583846383e-10,5.904219100234396e-11,3.933309068788008e-10,4.944288703564895e-10,1.1722021099365486e-10,1.17611294240997e-10,1,1
6.960479379219146,0.1398436706463732,0.0195562522198513,6.738986118735236,7.469497792900737,0.7305116741655011,5.0,8.0,7.162753516722344,1025055.6023990428,1.23128676757631e-06,0.0679029530994302,3,108,12,0.9999999987616716,8.00475120722602e-10,6.881327859632431e-11,1.8672991967275275e-11,1.0343516973239212e-10,6.734786092562189e-11,7.975387581975966e-11,9.983019055282031e-11,0,1
7.921356242257802,0.3640122422420659,0.1325049125020965,7.457280442193723,9.046118504135611,1.5888380619418898,6.0,10.0,8.359997058206579,1113251.6927334543,3.060547521797902e-07,0.0853855513416204,3,108,13,0.9999999969603944,1.3282932208070715e-09,6.851207640161744e-10,1.1462079493782522e-10,4.748838152300655e-10,2.4592286376053965e-10,8.331042946874427e-11,1.0745369402286317e-10,0,1
18.867042726292425,0.728114165488104,0.5301502379844382,17.991379970537224,21.3856530999434,3.3942731294061765,8.0,20.0,20.19848299730338,6859018.296674552,-5.315676487559227e-06,0.0440109367177743,1,109,2,0.9999999994315568,3.372905748595855e-10,7.11626259502425e-11,9.270234851886111e-11,9.611124331076929e-13,2.610139925047964e-11,5.022721245189891e-12,3.520268756577539e-11,1,0
20.681430335971463,1.002417599031544,1.0048410428481656,19.41879120736581,24.94304134108544,5.5242501337196295,5.0,12.0,22.911889174196023,7108166.321671577,-6.937850878195912e-06,0.0290952257644043,2,109,3,0.9999999981662764,1.292970857661188e-09,9.502090002541939e-11,1.998060158574735e-11,1.4770546935243389e-10,1.1698925798811096e-10,1.209715424592406e-10,4.0085418000012096e-11,0,0
22.952820128669725,1.2274674057157444,1.5066762320945402,21.441419112499947,26.060506389944717,4.619087277444766,7.0,10.0,24.752090331112207,4428126.262172621,-2.063597230034412e-05,0.072567435881487,0,109,4,0.9999999987022428,5.671328346598643e-10,2.9199131289555187e-10,4.9037170029353196e-11,2.0307112887512096e-10,1.0478907280823828e-10,3.548797525419867e-11,4.624796357726674e-11,1,1
17.597075826149165,0.4600908046045624,0.2116835484816736,16.993381302759968,18.744976418886328,1.75159511612636,7.0,16.0,18.3330885447029,5547670.959910268,-4.8070504333073656e-06,0.044407508675324,1,109,5,0.9999999997368018,1.1583301951919681e-10,5.835345703236211e-11,1.0158615242950604e-11,4.1493143453497327e-11,2.0861079483182988e-11,7.034519135036249e-12,9.464791994530305e-12,1,0
21.97157645710444,0.990125530341541,0.980348565834118,20.76127854388369,25.95421909010954,5.192940546225849,6.0,9.0,23.26885827844997,3207015.135705373,-1.834822362452208e-05,0.0822126155258524,0,109,6,0.999999996704336,1.6918041049434143e-09,1.107860996370962e-09,2.740594915298848e-10,1.2592073431838032e-11,4.691454096972071e-12,1.2469822403074855e-10,7.995726469285325e-11,1,1
27.52718245919958,1.6117259417957974,2.59766051145755,25.449686776097074,32.40237312462029,6.952686348523216,21.0,29.0,29.02726942221096,5972243.397547414,-1.1618034706086893e-05,0.1935849630575362,3,109,7,0.9999999941902434,2.9798912539809263e-09,1.9546057746053133e-09,4.836777330054814e-10,2.2216729917103408e-11,8.275316207290466e-12,2.1999681595362868e-10,1.4109267438414894e-10,0,1
18.272390514147475,0.7263836673750307,0.5276332322291992,17.35633728797488,20.07676823418144,2.720430946206559,6.0,12.0,19.23494694312336,6631159.766284088,-6.717686511557569e-06,0.0330663227769097,1,109,8,0.9999999999378824,4.6367434913908357e-11,4.08505256893423e-12,7.1379732215331305e-12,4.305121558502776e-13,1.3867714387679237e-12,1.361933552114213e-12,1.3477741193408157e-12,1,0
19.460184222554965,0.6750432997741675,0.4556834565699966,18.52687862390645,22.30699765692884,3.780119033022384,7.0,13.0,20.50008980154402,6724408.198136095,-4.527780805468192e-06,0.0405153553196661,2,109,9,0.9999999987308544,6.509814217445721e-10,4.269744712215137e-10,1.0564685911482908e-10,4.853436379758596e-12,1.807690794679433e-12,4.805831961964268e-11,3.082361201967305e-11,0,0
20.60650811725512,0.7087891791443498,0.5023821004721212,19.703280173278166,22.806063496403056,3.102783323124889,6.0,10.0,21.96700341904773,4716479.322245231,-7.672484607895673e-06,0.0524283042938781,2,109,10,0.9999999981977225,1.3501791244223907e-09,1.168667537348127e-10,2.036001233113061e-10,1.2529337271924263e-11,4.041206744418731e-11,3.969011772752078e-11,3.900031400611145e-11,0,0
24.78251246067442,1.0316110324750711,1.0642213223242822,23.347657648509514,27.918570054805933,4.570912406296419,20.0,31.0,26.15352885508978,7392946.219768524,-7.49443616813628e-06,0.1340869017210053,0,109,11,0.999999997323515,1.587594556389173e-09,3.3530030454619515e-10,4.365582517686773e-10,4.5259079374085906e-12,1.2298214854415386e-10,2.3660683496459043e-11,1.6586359789451276e-10,1,1
27.900434085220656,1.1095669479419443,1.2311388119652016,26.26126116923115,30.815850146906374,4.554588977675227,15.0,21.0,29.062624483408943,4108841.773732708,1.6883730594034612e-05,0.2037088592982908,3,109,12,0.9999999933396304,2.910906688899171e-09,1.5012588436995215e-09,2.5114729028954437e-10,1.0403589781757207e-09,5.388498219460457e-10,1.825652047583625e-10,2.3528286920633737e-10,0,1
25.80803530800532,1.0938453313783665,1.1964976089782482,24.469248800898992,29.66771443976776,5.198465638868765,8.0,12.0,27.46570284768491,3627008.405518207,-2.220845500351101e-05,0.1138474017888273,3,109,13,0.9999999978788442,3.1766551431609387e-10,8.328241367987665e-10,7.211033760789661e-10,6.346387908184153e-12,1.3087794742369732e-11,1.087472250798998e-10,1.2138103992253175e-10,0,1
8.98847832639486,0.8203025307872533,0.6728962420159726,8.070760446902383,12.32319605597227,4.252435609069886,4.0,17.0,10.183075074300904,3267715.75320628,-6.720373934905592e-06,0.0220054683588871,1,110,2,0.999999998938982,1.6113440650094504e-10,4.1524350530881015e-10,3.59968833095554e-10,3.1662328340578627e-12,6.5246835899375365e-12,5.4260439068609226e-11,6.071986709553708e-11,1,0
6.738985467145468,0.7861120404944271,0.6179721402103118,5.92312791877779,10.097958595028352,4.174830676250562,3.0,6.0,8.408797589646728,2316175.617622988,-7.1393172489013086e-06,0.0174571354586425,2,110,3,0.999999997331908,1.582501767985084e-09,3.3426178130338106e-10,4.3533465196394946e-10,4.514623534581581e-12,1.226015313365506e-10,2.358555439436e-11,1.652923354328634e-10,0,0
7.80742040922402,1.0588113974074282,1.121081575279871,6.681673211189088,11.317412822026103,4.6357396108370175,2.0,4.0,11.136811669570186,1506230.738484446,-1.7185610643655262e-05,0.0207335531089962,0,110,4,0.9999999913712988,6.464276826188133e-09,5.595298912080961e-10,9.747167327084474e-10,5.998995401445368e-11,1.9348346582542003e-10,1.9001994911650955e-10,1.866844667114076e-10,1,1
9.671483573990768,0.8158498525262878,0.6656109818671656,8.50925407995034,11.80627802356418,3.297023943613839,11.0,24.0,10.665561032677186,3049040.471726446,-8.063186441648784e-06,0.0697832279183663,1,110,5,0.9999999980236242,1.1720401379727222e-09,2.4756199642333466e-10,3.2246218931258735e-10,3.3563147310305653e-12,9.079037307320892e-11,1.7493118320365225e-11,1.2267164208428242e-10,1,0
7.578306506967135,0.7928643698615857,0.6286339089960093,6.760766916463759,10.431807625371214,3.671040708907454,1.0,3.0,10.431807625371214,1106144.4381025988,-1.688601554538829e-05,0.013702102587642,0,110,6,0.9999999956931936,6.450065228435635e-10,1.6909551083215855e-09,1.4641333659448735e-09,1.2885790249194127e-11,2.6573253727147896e-11,2.208005844213077e-10,2.4645168542658673e-10,1,1
10.651355225276752,0.7004054158383044,0.4905677465356281,9.264774259757573,13.18926892563414,3.924494665876569,21.0,28.0,11.404944700110113,2310896.15165338,-6.010929464699619e-06,0.1935849630575362,3,110,7,0.999999989057086,6.490948821262697e-09,1.370902434630929e-09,1.784877152172739e-09,1.8504096938984745e-11,5.02822063457631e-10,9.673531916219164e-11,6.781238459329088e-10,0,1
9.715530043243158,1.2227755234486564,1.4951799807451358,8.507137830247967,14.91353808233623,6.406400252088263,5.0,14.0,11.898116353981862,3525823.393829301,-1.0299059787203557e-05,0.0275552689807581,1,110,8,0.9999999941715696,4.3658010146622225e-09,3.7818631197972317e-10,6.582210369327342e-10,4.061492266066439e-11,1.3110927037821162e-10,1.2838219987643538e-10,1.261152011218257e-10,1,0
6.503047216865576,0.6406667853110588,0.4104539298008062,5.877428993996335,9.632893810732536,3.7554648167362,2.0,7.0,8.147952286615746,2247108.254831732,-5.171598240758279e-06,0.0115758158056189,2,110,9,0.9999999951849764,3.607215365314984e-09,3.122296968094322e-10,5.43924048950869e-10,3.3474476418832525e-11,1.0796718510000249e-10,1.0603492337282063e-10,1.0417760077969796e-10,0,0
6.768402511677229,0.416140384750125,0.1731728198199821,6.297162761611366,8.298995195224101,2.0018324336127358,2.0,4.0,7.590686293303386,1549172.1227746818,-5.278427937529824e-06,0.0174761014312927,2,110,10,0.9999999987256704,4.920047188791216e-10,3.4372182983886156e-10,2.194193232022076e-11,1.4601552575591763e-10,1.8342388304159534e-10,4.3500006468055175e-11,4.372212674363877e-11,0,0
7.874754793786564,0.5952820090601154,0.3543606703106474,7.243034626403073,10.104982222258975,2.861947595855902,10.0,18.0,8.651468632504557,2349141.467236092,-5.366469906781731e-06,0.0670434508605026,0,110,11,0.9999999975931514,1.427676560013349e-09,3.0152416041845044e-10,3.9256322505850145e-10,4.069672557259111e-12,1.1059395204123655e-10,2.1276420243627284e-11,1.4914491805886693e-10,1,1
11.026732560211835,1.1627470815718968,1.3519807757039632,9.456032285170252,14.791223617966086,5.335191332795834,8.0,11.0,12.762060212877683,1623885.1626167337,1.8156557378597887e-05,0.1086447249590884,3,110,12,0.99999995386149,2.3665667618793856e-08,1.552216808524742e-08,3.840824408542723e-09,1.7644208728332912e-10,6.571656021900042e-11,1.7471019254650915e-09,1.1205890319802354e-09,0,1
8.384295723885153,0.7673175109975833,0.5887761626835264,7.395971208264823,10.823506452987282,3.427535244722458,4.0,9.0,9.086161362398604,1178311.4270002646,-1.799854241174182e-05,0.0569237008944136,3,110,13,0.9999999972792748,2.0019985216520103e-09,1.8872296427240808e-10,3.3337584073253204e-10,1.863364029924149e-11,5.969882039312647e-11,5.862268795181457e-11,5.967250546651608e-11,0,1
14.136830270708844,0.426023690514435,0.1814961848795391,13.388120743664809,15.548103685198804,2.159982941533997,15.0,28.0,14.689431601992853,5139374.254944272,-2.25591313939398e-06,0.0825205063458269,1,111,2,0.9999999983960208,1.130995288744833e-09,8.31162556650281e-11,1.7476430412554028e-11,1.2919318315376768e-10,1.0233170278580422e-10,1.0581469049325329e-10,3.5051101261011246e-11,1,0
12.1987930073425,0.686339458187416,0.4710618518649958,11.140725792842966,13.546561403414676,2.4058356105717085,9.0,20.0,12.827786790678791,4192700.3878762326,-6.781481968092406e-06,0.0523714063759277,2,111,3,0.9999999999377268,2.3780190659523e-11,5.1337817537974995e-12,3.053790108820832e-12,1.4646424566242297e-11,4.1946081153882224e-12,6.325779794005171e-12,5.138992170364171e-12,0,0
14.645510833282357,0.4761862731912319,0.2267533667757545,13.91855297829763,16.15615101969758,2.237598041399952,11.0,15.0,15.258788384422251,2825455.882060889,4.659818932419554e-07,0.1140345420994795,0,111,4,0.9999999984663046,5.919317027941993e-10,4.13780589105605e-10,2.6374704617633678e-11,1.757462434727481e-10,2.20927710075955e-10,5.2369998038715414e-11,5.2563377088744416e-11,1,1
13.032763134416347,0.249050549475798,0.0620261761941969,12.504244949374092,13.807276042951,1.3030310935769087,16.0,24.0,13.2521859998025,4108721.786126597,7.634621734072494e-07,0.1015028769721691,1,111,5,0.9999999996390148,2.5453230449931355e-10,1.870552954705089e-11,3.933102169747489e-12,2.9082614903129465e-11,2.3031131061168963e-11,2.3813723509475348e-11,7.886833701145985e-12,1,0
15.213583374232805,0.286038521906986,0.0818180360147333,14.65960958563645,15.876644638198016,1.2170350525615667,12.0,13.0,15.60091291964098,2220605.367215116,-1.8977468102692955e-06,0.1644252310517049,0,111,6,0.9999999981654616,7.075775988317845e-10,4.946529880797664e-10,3.158676892127149e-11,2.1102934944454503e-10,2.642177360907886e-10,6.259516343061294e-11,6.28792170715398e-11,1,1
15.865469697247752,1.5251563440566505,2.326101873816248,12.631469985702632,17.709319668880774,5.077849683178142,25.0,29.0,16.810797942456787,3442142.0394297163,1.5027307486219792e-05,0.2304582893542097,3,111,7,0.999999997277533,1.051503863698886e-09,7.341888577815247e-10,4.680797647631551e-11,3.1192621993475664e-10,3.9174595659715387e-10,9.303013272951032e-11,9.32645381982618e-11,0,1
13.978656790507213,0.3761160939102147,0.1414633160982774,13.29326304832647,15.504145275288437,2.210882226961965,20.0,27.0,14.457834468843837,5072937.831886385,-1.7763308157963816e-06,0.1102210759230326,1,111,8,0.99999999848138,1.1379179342847087e-09,9.838577592644295e-11,1.71507143223457e-10,1.0547835893814093e-11,3.400896796953093e-11,3.342697727335593e-11,3.2824959198704496e-11,1,0
11.12898384797351,0.394438274191476,0.15558155214715,10.198121969727817,12.16950655273409,1.971384583006273,17.0,18.0,11.520882066479734,3845587.462530336,-2.795601169106239e-06,0.0983944343477606,2,111,9,0.9999999993728534,2.390392484164514e-10,5.177329864941445e-11,3.079157933899765e-11,1.4749564557973863e-10,4.247621833063028e-11,6.384321396663499e-11,5.1727710271373946e-11,0,0
13.39997877347662,0.6719171296178073,0.4514726290738332,12.236063058549268,15.144520332116375,2.908457273567109,6.0,10.0,14.344878834172675,3067027.44417482,-9.509885512298324e-06,0.0524283042938781,2,111,10,0.9999999991154838,6.234957691350265e-10,4.582738263474194e-11,9.64465132771612e-12,7.130530650911713e-11,5.643131769411399e-11,5.835268356126119e-11,1.945814621529097e-11,0,0
15.650202965182627,0.8356186500874813,0.6982585283740245,14.106749585421705,17.734935211274557,3.628185625852854,18.0,27.0,16.73840028314974,4668660.032878921,2.0098372860950085e-06,0.1206782115489048,0,111,11,0.9999999974443388,9.758959165313808e-10,2.1065104336313777e-10,1.2533155475354549e-10,6.011673316360372e-10,1.7212253216131486e-10,2.5955414529570146e-10,2.109394468855073e-10,1,1
